LicenseID,SurveyID,PatientCarePrimaryZipCode,PatientCarePrimaryCountyCode,PatientCareSecondaryZipCode,PatientCareSecondaryCountyCode,TelemedicinePrimaryZipCode,TelemedicinePrimaryCountyCode,TelemedicineSecondaryZipCode,TelemedicineSecondaryCountyCode
768260,1049236,90095,19,,,90095,19,,
1581553,1049237,94063,,,,94063,,,
2081728,1049238,95817,34,,,95817,34,,
2731430,1049239,90029,19,,,,,,
1630133,1049240,92134,37,,,92134,37,,
2040585,1049241,,,,,,,,
1258935,1049242,93710,10,90505,19,,19,,
1818006,1049243,43560,,,,43560,,,
2183350,1049244,94024,43,,,94024,43,,
1056919,1049245,94305,43,,,94305,43,,
2042489,1049246,,,,,,,,
856849,1049247,,,,,,,,
2041832,1049248,94304,43,,,94304,43,,
2716488,1049249,94904,21,94598,7,,,,
1997852,1049250,,,,,,,,
1952419,1049251,,,,,,,,
1999848,1049252,92708,30,92708,30,92708,30,92708,30
1997648,1049253,90301,19,,,90301,19,,
2083993,1049254,92663,30,,,92663,30,,
1762283,1049255,95035,43,95112,43,95035,43,95112,43
665801,1049256,91377,56,,,,,,
800664,1049257,94118,38,,,94118,38,,
1225875,1049258,94945,21,94520,7,,,,
1544592,1049259,32806,30,,,,,,
710890,1049260,92801,30,,,,,,
1582238,1049261,94304,43,,,,,,
2873832,1049262,90274,19,,,90274,19,,
855767,1049263,,,,,,,,
1055023,1049264,,,,,,,,
1226303,1049265,93550,19,,,93550,19,,
1486411,1049266,20980,59,,,20902,59,,
854568,1049267,,,,,,,,
603322,1049268,,,,,,,,
768692,1049269,95403,49,,,95403,49,,
2889572,1049270,90509,19,,,,,,
932100,1049271,90005,19,91501,19,,,,
1138288,1049272,,,,,90056,19,,
1909128,1049273,94025,41,,,,,,
2080557,1049274,90720,30,90720,30,90720,30,90720,30
2919827,1049275,20422,59,,,,,,
2041742,1049276,93105,42,,,93105,42,,
1583695,1049277,93108,42,,,,,,
1059897,1049278,95008,43,,,,,,
1051021,1049279,,,,,,,,
5063310,1049280,91942,37,,,91942,37,,
1050408,1049281,95817,34,,,95817,34,,
1907600,1049282,92093,37,,,92093,37,,
1999090,1049283,,,,,,,,
637671,1049284,90024,19,,,90024,19,,
2247319,1049285,92029,37,,,92029,37,,
1955578,1049286,95816,34,,,95816,34,,
1632450,1049287,,,,,,,,
2183493,1049288,93901,27,,,93901,27,,
413362,1049290,95695,57,,,96695,57,,
1130264,1049291,90027,19,90027,19,90027,19,90027,19
5334872,1049292,92707,30,,,90248,19,,
1286041,1049293,94538,1,,,,,,
2084104,1049294,,,,,,,,
1589127,1049295,,,,,,,,
2182317,1049296,90404,19,,,90036,19,,
4909897,1049297,90404,19,,,90404,19,,
2795005,1049298,95125,43,,,,,,
2130586,1049299,95020,43,,,,,,
1958844,1049300,,,,,,,,
1281008,1049301,95355,50,,,94534,48,,
1059299,1049302,91402,19,,,,,,
4905126,1049303,92879,33,,,92879,33,,
2183899,1049304,61008,59,,,61008,59,,
1997140,1049305,94158,38,,,94121,38,,
769980,1049306,,,,,,,,
1958043,1049307,,,,,,,,
2040171,1049309,92111,37,92120,37,92007,37,,
2186004,1049310,93301,15,93230,16,,,,
978876,1049311,93728,10,,,93711,10,,
1900243,1049312,95070,43,95070,43,95070,43,95070,43
2725301,1049313,94705,1,,,94705,1,,
2137588,1049314,92225,33,,,92225,33,,
716769,1049315,94143,38,94115,38,94143,38,94115,38
1998698,1049316,,,,,,,,
2186310,1049317,19104,59,,,19104,59,,
1099025,1049318,90710,19,,,90710,19,,
4940749,1049319,,,92161,,,,92161,
1587944,1049320,,,,,,,,
2041485,1049321,90025,19,,,90266,19,,
1484270,1049322,94611,1,,,94611,1,,
2758816,1049323,99204,,,,,,,
2735572,1049324,94115,38,,,94115,38,,
2182914,1049325,94610,1,94610,1,94610,1,94610,1
1222182,1049326,89138,59,,,,,,
1583508,1049327,95008,43,,,95008,43,,
1589419,1049328,92563,33,,,92008,37,,
2041990,1049329,,,,,,,,
2041925,1049330,64108,59,66160,59,,,,
1021057,1049331,92123,37,,,92123,37,,
1198315,1049332,90095,19,90404,19,,,,
1439886,1049333,90033,19,,,,,,
202813,1049334,,,,,,,,
2726843,1049335,90503,19,,,90503,19,,
1956367,1049336,,,,,,,,
1549804,1049337,93901,27,93940,27,,,,
2706285,1049338,95356,50,,,95356,50,,
1959980,1049339,94025,41,,,94062,41,,
1281619,1049340,92037,37,,,,,,
932573,1049341,92653,,,,,,,
5789876,1049342,77030,,,,,,,
1548574,1049343,,,,,,,,
1197343,1049344,,,,,,,,
768734,1049345,02114,59,,,02114,59,,
5402873,1049346,92354,36,,,,,,
1819641,1049347,93422,40,,,,,,
2918913,1049348,94108,38,94558,28,94108,38,94558,28
2243778,1049349,90069,19,,,,,,
769408,1049350,95123,43,,,95123,43,,
2248883,1049351,,,,,85012,59,,
49853,1049352,90048,19,,,90048,19,,
2729006,1049354,94301,43,,,,,,
2910331,1049355,,,,,,,,
1486492,1049356,90640,19,,,,,,
242481,1049357,,,,,,,,
808696,1049358,93257,,,,93291,,,
930910,1049359,94536,1,94550,1,94560,1,94550,1
1765457,1049360,,,,,,,,
1955126,1049361,95124,43,,,95030,43,,
976850,1049363,74055,,,,,,,
978957,1049364,92691,30,,,,,,
979761,1049365,95128,43,,,95128,43,,
2040421,1049366,95531,8,97415,59,,,,
660618,1049367,90242,,90242,,,,,
1589597,1049368,92236,33,,,92236,33,,
414200,1049369,91205,19,,,91205,21,,
1819549,1049370,,,,,,,,
1869812,1049371,95023,35,,,,,,
1902366,1049372,21202,59,21202,59,21202,59,21202,59
4913557,1049373,21740,,,,21742,,,
1358476,1049374,92879,33,,,92879,33,,
2081209,1049375,,,,,,,,
667535,1049376,95370,55,,,,,,
548690,1049377,93710,10,93637,20,93710,10,93637,20
1635685,1049378,92651,30,,,,,,
1997816,1049379,,,,,,,,
2041549,1049380,92037,37,,,92037,37,,
1489571,1049381,92161,37,92411,36,92161,37,,
2085686,1049382,92648,30,,,,,,
1545494,1049383,92656,30,,,,,,
660025,1049384,91355,,,,,,,
2929179,1049385,28602,59,,,,,,
1958356,1049386,94121,38,,,,,,
1586958,1049387,90404,,,,,,,
1317601,1049388,02111,,,,,,,
1632454,1049389,95073,,,,95073,,,
2088855,1049390,,,,,94115,,,
1191541,1049391,94109,38,94558,28,94109,38,,
479502,1049392,94708,1,92056,37,,,,
1585994,1049393,90095,19,91342,19,,,,
1993634,1049394,,,,,,,,
1581876,1049395,92648,30,,,,,,
1489214,1049396,78229,59,,,,,,
1197455,1049397,94025,41,,,94025,41,,
1357190,1049398,92704,30,,,92704,30,,
1317972,1049399,90073,19,,,90073,19,,
1958612,1049400,,,,,,,,
1867846,1049401,10019,59,,,10019,59,,
4990327,1049402,94545,1,,,,,,
1908955,1049403,90242,19,,,90242,19,,
1028444,1049404,91367,19,,,91367,19,,
1588978,1049405,,19,,,,19,,
1054319,1049406,90027,19,90033,19,,,,
2084300,1049407,93701,10,,,93701,10,,
930541,1049408,91006,19,,,,,,
2081054,1049409,91360,56,,,91360,56,,
717334,1049410,92128,37,91941,37,92128,37,91941,37
516682,1049411,90806,19,,,90502,19,,
1583490,1049412,94611,1,94801,7,94610,1,,
1439880,1049413,95210,39,,,95210,39,,
1952190,1049414,93423,40,,,,,,
899379,1049415,92868,30,,,,,,
800563,1049416,94115,38,,,94115,38,,
1190559,1049417,95661,31,,,95661,31,,
2748234,1049418,92660,30,,,92660,30,,
1020159,1049419,95403,49,,,95403,49,,
1439550,1049420,92801,30,92805,30,92801,30,92805,30
1954901,1049421,,,,,,,,
639308,1049422,94952,49,,,94952,49,,
1635202,1049423,92501,33,,,,,,
2083908,1049424,90404,19,,,90404,19,,
1765780,1049425,95816,34,,,95816,34,,
1053670,1049426,,,,,,,,
1191731,1049427,93311,15,93301,15,,,,
606013,1049428,,,,,,,,
5412067,1049429,92354,36,92555,33,,,,
5257841,1049430,93727,10,,,93727,10,,
203263,1049431,,,,,,,,
2138983,1049432,95032,43,,,95032,43,,
1762566,1049433,,,,,,,,
5812306,1049434,,,93636,20,,,93636,20
681177,1049435,90077,19,,,90095,19,,
768918,1049436,90745,19,,,90745,19,,
1196831,1049437,90033,,,,90033,,,
1993633,1049438,,,,,,,,
1586234,1049439,,,,,,,,
2703600,1049440,,,,,,,,
5778992,1049441,29229,,,,29229,,,
1958786,1049442,90046,19,,,,,,
2246373,1049443,95051,43,,,94579,1,,
582578,1049444,94538,1,94577,1,94538,1,94577,1
1585712,1049445,91105,19,,,91105,19,,
2918811,1049446,95608,34,,,,,,
2135122,1049447,95065,44,,,95065,44,,
2186710,1049448,60540,,,,60540,,,
1225985,1049449,94611,1,,,94611,1,,
931733,1049450,92648,30,,,92648,30,,
2727389,1049451,,,,,,,,
1356052,1049452,,,,,,,,
2187353,1049453,90048,19,,,90048,19,,
1909990,1049454,,,,,,,,
1997148,1049455,94117,38,,,,,,
2084911,1049456,94002,41,94117,38,94002,41,94117,38
4972504,1049457,92868,30,,,92868,30,,
2729047,1049458,92037,37,92103,37,,,,
2876520,1049459,94158,38,,,,,,
1194588,1049460,93003,56,,,93003,56,,
414184,1049461,68144,59,,,,,,
1810205,1049462,94305,43,,,94305,43,,
1199618,1049463,,,,,,,,
1480472,1049464,34787,59,,,,,,
714768,1049465,92660,30,,,92660,30,,
6171577,1049466,94597,7,,,94597,7,,
898782,1049467,75093,59,,,75093,59,,
1900113,1049468,,,,,,,,
1251199,1049469,95630,34,,,,,,
661431,1049470,94553,7,,,,,,
664005,1049471,92801,30,93551,19,94043,38,92647,30
1486799,1049472,92658,30,,,,,,
2138826,1049473,,,,,,,,
1546384,1049474,92415,36,,,,,,
1904998,1049475,93010,56,93534,19,,,,
2089048,1049476,92658,30,,,,,,
2041979,1049477,,,,,,,,
2132697,1049478,90274,19,,,90274,19,,
2705304,1049479,,19,,,,,,
2865347,1049480,92270,33,,,92270,33,,
2043851,1049481,93301,15,,,,,,
1993106,1049482,,,,,,,,
2726267,1049483,95817,34,95618,57,95817,34,95618,57
1634093,1049484,95209,39,,,,,,
1584317,1049485,91342,19,,,,,,
1350878,1049486,94941,38,,,94941,38,,
1357349,1049487,94545,1,94588,1,,,,
5016934,1049488,84148,59,,,94040,43,,
2042012,1049489,94015,41,,,94015,41,,
47195,1049490,91790,19,,,91790,19,,
2247192,1049491,,,,,92661,30,,
2883636,1049492,94121,,,,,,,
2137659,1049494,92078,37,,,92078,37,,
2715530,1049495,95817,34,,,,,,
1635393,1049496,,,,,,,,
1810293,1049497,92591,,,,,,,
2187310,1049498,90242,19,,,90242,19,,
1054874,1049499,95817,34,95817,34,95817,34,95817,34
2901950,1049500,93720,10,,,,,,
2186349,1049501,92619,30,,,92619,30,,
2244847,1049502,,,,,92660,30,94608,1
4985904,1049503,95661,31,,,,,,
2859312,1049504,91342,19,,,91342,19,,
1132516,1049505,90048,19,,,90048,19,,
2901135,1049506,92583,33,92592,33,92583,33,92592,33
1313811,1049507,95051,43,,,95051,43,,
1022926,1049508,90046,19,,,90046,19,,
2755474,1049509,94611,1,94801,7,94611,1,94801,7
1093400,1049510,90623,30,90623,30,90623,30,90623,30
6210924,1049511,94304,43,,,10021,,,
2138550,1049512,92806,30,,,92806,30,,
1198642,1049513,94526,7,,,94526,7,,
1316950,1049514,95926,,,,,,,
2088590,1049515,95003,44,,,,,,
1865761,1049516,,,,,,,,
2731417,1049517,94301,43,,,94071,41,,
1630717,1049519,92037,37,,,,,,
1487713,1049520,91942,37,,,91942,37,,
1864144,1049521,,,,,95066,44,,
5056947,1049522,90020,19,90501,19,90020,19,91354,19
2080622,1049523,,,,,,,,
856671,1049524,93230,16,,,93230,16,,
2248514,1049525,92705,30,,,92705,30,,
1356899,1049526,92557,33,92354,36,92557,33,,
1998251,1049527,92161,37,92093,37,92161,37,92093,37
585334,1049528,78233,59,,,78233,59,,
853561,1049529,94705,1,,,94705,1,,
2084767,1049530,,,,,,,,
683512,1049531,92625,30,,,,,,
2081785,1049532,,,,,,,,
932685,1049533,90024,19,90095,19,90024,,90095,19
899760,1049534,93110,42,,,,42,,
2085549,1049535,,,,,,,,
2729827,1049536,,,,,,,,
1811340,1049537,92078,37,,,,,,
2246760,1049539,94806,7,,,,,,
2041229,1049540,,,,,,,,
809878,1049541,92123,37,,,92123,37,,
568447,1049542,92835,33,90232,19,,,,
1816482,1049543,,,,,,,,
1997713,1049544,90274,19,,,90274,19,,
1285177,1049545,90813,19,,,,,,
2180405,1049546,95817,34,,,95817,34,,
1997893,1049547,94501,1,,,94501,1,,
2133640,1049548,94117,38,,,,,,
516295,1049549,90813,19,,,90813,19,,
5470585,1049550,85281,,,,,,,
2088885,1049551,93010,56,93010,56,93010,56,93010,56
5821704,1049552,91010,19,,,,,,
2137514,1049553,95124,43,,,95124,43,,
1902024,1049554,92108,37,,,92108,37,,
2712144,1049555,92660,30,,,92660,30,,
681371,1049556,94024,43,,,94024,43,,
2186670,1049557,49201,,,,,,,
1999778,1049558,,,,,,,,
5392111,1049559,90502,,,,,,,
1352362,1049560,,,,,,39,,28
1090687,1049561,91402,19,91402,19,,,,
1958095,1049562,,,,,,,,
1484163,1049563,,,,,,,,
5777191,1049564,90048,19,,,,,,
229267,1049565,,,,,,,,
1671148,1049566,90813,19,90813,19,90813,19,90813,19
2721289,1049567,56001,,,,,,,
1319160,1049568,92691,30,,,,,,
1194918,1049569,94582,7,,,,,,
2080283,1049570,94040,,,,94040,,,
1050740,1049571,92618,,,,92618,,,
1190439,1049572,,,,,,,,
2838161,1049573,92354,,,,92354,,,
2187499,1049574,85266,,92134,37,85266,,85266,
1769346,1049575,,37,,37,,,,
2040295,1049576,94559,28,,,94559,28,,
1544400,1049577,,59,,,,59,,
1283140,1049578,91605,19,,,,,,
1713695,1049579,94305,43,,,94305,43,,
413165,1049580,,,,,,,,
5347149,1049581,94063,41,,,94063,41,,
2187086,1049582,94304,,,,94304,,,
5653891,1049583,89148,,92243,,,,,
1950995,1049584,90024,19,,,,,,
2084914,1049585,17401,,,,21093,,,
1634559,1049586,91206,19,,,,,,
1581870,1049587,90033,19,,,,,,
2240745,1049588,91007,,,,,,,
1197390,1049589,,30,,30,,,,
931407,1049590,91786,36,,,,,,
5368830,1049591,94305,43,,,,,,
1902008,1049592,,,,,,,,
1021159,1049593,,,,,,,,
1023551,1049594,91010,19,91105,19,91010,19,,
5011988,1049596,90027,19,,,,,,
2083299,1049597,59218,59,,,59218,59,,
1584062,1049598,90210,19,91765,19,90210,19,,
1091862,1049599,,,,,,,,
490370,1049600,95337,39,65337,39,95337,39,95337,39
1582738,1049601,,,,,,,,
451598,1049602,92021,37,,,,,,
1958677,1049603,,,,,,,,
2137073,1049604,05401,,,,,,,
1132597,1049605,,,,,,,,
5363142,1049606,92123,37,,,,,,
5831631,1049607,92835,30,,,,,,
1819510,1049608,,,,,,,,
1815197,1049609,94534,48,,7,,,,
1588802,1049610,,,,,,,,
800744,1049611,94596,7,,,94596,7,,
1225320,1049612,92618,30,,,,,,
1584824,1049613,92374,36,,,92374,36,,
2085830,1049614,05401,,,,,,,
1281060,1049615,,7,,,,,,
419175,1049616,,,,,,,,
2895326,1049617,84105,59,,,84105,59,,
1190944,1049620,90067,19,,,90067,19,,
2138543,1049621,81416,59,,,,,,
1059360,1049622,94305,43,,,,,,
2919801,1049623,94111,38,,,94111,38,,
569317,1049624,,,,,,,,
1900487,1049625,94403,43,,,,,,
1195023,1049626,93710,10,,,93710,10,,
932371,1049627,90049,19,,,90049,19,,
1583257,1049629,90048,,,,,,,
1220757,1049630,90015,19,,,90015,19,,
1904757,1049635,94035,43,,,,,,
1953128,1049636,90033,19,90033,19,,,,
661225,1049637,92131,37,,,92131,37,,
1718460,1049638,94609,1,94609,1,,,,
971079,1049639,90034,19,,,,,,
1258963,1049640,95008,43,,,95008,43,,
1489290,1049641,91601,19,,,91601,19,,
1090040,1049643,92843,30,,,,,,
1317010,1049644,90095,19,,,,,,
1549703,1049645,90806,19,90605,19,,,,
5033715,1049646,94122,,,,,,,
665821,1049647,94520,7,,,,,,
5381566,1049649,92324,36,,,92324,36,,
1020845,1049650,94063,41,,,94063,41,,
2085164,1049651,,,,,,,,
5308412,1049652,,,,,,,,
1350546,1049653,94109,38,94509,7,,,,
2720545,1049654,94305,43,,,94305,43,,
1998514,1049655,90211,19,93710,10,,,,
768856,1049656,91361,56,,,,,,
1137416,1049657,91723,19,,,91723,19,,
1055114,1049658,94114,38,94114,38,94114,38,94114,38
1909379,1049659,,,,,,,,
1862970,1049660,75063,59,,,,,,
1671858,1049661,20175,59,,,,,,
587194,1049662,91910,37,91910,37,91910,37,,
1952995,1049663,94401,41,,,94401,41,,
1284347,1049664,,,,,,,,
1765856,1049665,,,,,,,,
1907672,1049666,93953,27,,,,,,
2137882,1049667,,,,,,,,
1093405,1049668,90010,19,,,,,,
549331,1049669,,,,,,,,
1998980,1049670,,,,,,,,
2080914,1049671,91342,19,,,91342,19,,
2085387,1049672,,,,,,,,
1714816,1049673,,,,,,,,
601919,1049674,90033,19,91744,19,90033,19,90262,19
4904037,1049675,,37,,,,,,19
2085927,1049676,40202,59,,,,,,
760733,1049677,91316,19,,,91316,19,,
413000,1049678,96821,,,,,,,
1999160,1049679,,,,,,,,
1196063,1049680,92101,37,,,,,,
2888776,1049681,,,,,,,,
2084697,1049682,92868,30,,,,,,
932080,1049684,92657,30,90095,19,,,,
1284729,1049685,89086,59,,,,,,
1999125,1049686,,19,,19,,19,,
5824615,1049687,,,,,53705,,,
1027462,1049688,91786,36,91767,19,91786,36,91767,19
1251456,1049689,92806,30,92806,30,92806,30,92806,30
1955312,1049690,90048,19,,,,,,
2042146,1049691,94563,7,,,,,,
1199047,1049692,,,,,,,,
1547006,1049693,95051,43,,,95051,43,,
1999842,1049694,95667,9,95642,3,,,,
1582734,1049695,95816,34,,,,,,
2138623,1049696,,,,,,,,
932397,1049697,91205,19,,,91205,19,,
1357900,1049698,94040,43,,,94040,43,,
2132938,1049699,93720,10,,,,,,
2756940,1049700,92270,33,,,92270,33,,
5812725,1049701,06902,59,,,06902,59,,
854156,1049702,96168,7,,,,,,
1095817,1049703,,,,,,,,
1050484,1049704,92103,37,,,,,,
850879,1049705,91941,37,,,,,,
1138497,1049706,94553,7,,,,,,
1223801,1049707,92123,37,92024,37,92123,37,92024,37
1998007,1049708,85008,59,,,,,,
2757586,1049709,90248,19,,,90248,19,90277,19
5292800,1049710,90067,19,,,90067,19,,
1286468,1049711,95758,,,,95758,,,
1250935,1049712,93611,10,92530,33,93611,10,92530,33
680557,1049713,92307,36,,,,,,
1197320,1049714,92123,37,92029,37,92123,37,92029,37
2879592,1049715,94110,38,94110,38,,,,
2085197,1049716,92056,37,,,92056,37,,
1020144,1049717,,,,,,,,
2845336,1049718,40,27,,,3,,,
2246326,1049719,89191,59,,,89191,59,,
1631317,1049720,,,,,,,,
2132624,1049721,95032,43,,,95070,43,,
1436096,1049722,94040,43,,,,,,
2135539,1049724,92705,30,,,,,,
2928612,1049725,93534,19,,,93534,19,,
1587423,1049726,94598,,,,94598,,,
2084556,1049727,91030,19,,,,,,
1282268,1049728,91402,19,,,,,,
1959012,1049729,92037,37,,,92037,37,,
2899608,1049731,92555,33,,,,,,
717847,1049732,,,,,,,,
1867892,1049733,92647,30,92615,30,,,,
5307145,1049734,90073,19,,,90073,19,,
1225031,1049735,92354,36,92220,33,,,,
2734469,1049736,92037,37,,,92054,37,,
682813,1049737,92354,36,,,,,,
2927944,1049738,92505,33,,,92505,33,,
2758896,1049739,92110,37,92008,37,75067,,,
1282444,1049740,93033,56,,,93033,56,,
2895725,1049741,94611,1,94143,38,,,,
1909775,1049742,95825,34,,,,,,
1582817,1049743,95819,34,,,95819,34,,
712716,1049744,93701,10,,,93701,10,,
5140687,1049745,90095,,90073,,,,,
2041191,1049746,86326,59,,,86326,59,,
638472,1049747,92130,37,91902,37,92130,37,91902,37
1582516,1049748,92604,30,,,92782,30,,
1545987,1049749,94304,43,,,94304,43,,
2043595,1049750,93701,10,,,93701,10,,
2086060,1049751,92024,37,,,92024,37,,
1581099,1049752,92120,37,,,,,,
1582684,1049753,98204,59,,,,,,
2138881,1049755,98686,59,,,98686,59,,
2136668,1049756,90073,19,90048,19,,,,
1281397,1049757,,,,,,,,
2908820,1049759,95817,34,,,95817,34,,
4989191,1049761,,,,,,,,
1226781,1049762,,,,,,,,
1546243,1049763,92093,37,,,92093,37,,
2043721,1049764,,,,,,,,
1766583,1049765,91706,,,,,,,
2189775,1049766,93721,10,93611,10,,,,
5342276,1049767,60654,59,,,,,,
2907971,1049768,85707,,85707,,85707,,85707,
2135241,1049769,90404,19,,,90290,19,,
2040502,1049770,90404,19,,,90404,21,,
1483896,1049771,30345,59,,,,,,
5406189,1049772,94305,,,,,,,
5426488,1049773,,,,,,,,
1021091,1049774,33436,,,,,,,
2041914,1049775,,,,,,,,
5774828,1049776,98101,16,,,,,,
5776435,1049777,,,,,34786,59,,
1548320,1049778,87109,,,,,,,
1906584,1049779,90095,19,,,90095,19,,
682767,1049780,94115,38,95608,34,94115,38,,
1027950,1049781,92555,,,,,,,
4912086,1049782,10468,59,,,10468,59,,
769074,1049783,90505,19,,,,,,
5821122,1049784,69336,59,,,,,,
2185372,1049785,,,,,,,,
452135,1049786,92124,37,,,92124,37,,
5762177,1049787,27514,59,,,27514,59,,
2878104,1049788,94801,7,,,94801,7,,
665154,1049789,94403,41,,,94403,41,,
1631901,1049791,91345,19,,,,,,
5389170,1049792,,,,,,,,
632922,1049793,33410,,,,,,,
2895767,1049794,,,,,92130,37,,
1766574,1049795,,,T6G2B,,,,T6G2B,
2085968,1049796,28205,,28205,,,,,
639828,1049797,95817,34,,,95817,34,,
1632510,1049798,32832,59,,,,,,
932010,1049799,,,,,,,,
5438523,1049800,98105,59,,,98105,59,,
5409293,1049801,48104,59,,,48104,59,,
2181749,1049802,59801,59,,,,,,
518826,1049803,91801,,,,,,,
5028758,1049804,93534,,,,,,,
1098952,1049805,94538,1,94010,41,94538,1,94010,41
2137255,1049806,95816,34,,,,,,
1631183,1049807,20774,,,,,,,
275647,1049808,92651,,,,,,,
663190,1049809,95661,31,,,95661,31,,
1547337,1049810,54660,59,,,,,,
687506,1049811,95614,9,,,,,,
2187473,1049812,90095,19,,,90095,19,,
1635169,1049813,,,,,,,,
2044690,1049814,55112,59,,,,,,
5744590,1049815,04401,59,,,,,,
1287719,1049816,89113,,,,89113,,,
5344248,1049817,90404,19,,,,,,
560841,1049818,94109,38,93940,27,92123,37,,
1990243,1049819,97239,,,,97239,,,
1585068,1049820,94577,1,,,,,,
5016923,1049821,90211,19,,,,,,
4942219,1049822,91355,,,,91355,,,
2753082,1049823,95128,43,,,,,,
664441,1049824,95926,4,,,95926,,,
1630144,1049825,85044,,,,,,,
1028576,1049826,60637,6,,,60637,,,
682206,1049827,95616,57,,,95616,57,,
1058520,1049828,92009,37,,,,,,
5028394,1049829,,,,,,,,
1671272,1049830,,,,,,,,
605593,1049831,95928,4,,,,,,
1317546,1049832,90505,19,,,90505,19,,
1095542,1049833,93465,40,,,93465,40,,
1028879,1049834,91402,19,,,91402,19,,
5329690,1049835,92037,37,,,,,,
1028723,1049836,90033,19,,,90033,19,,
2246812,1049837,90045,19,,,,,,
2137952,1049839,92262,33,90211,19,,,90211,19
1952230,1049840,90405,19,,,,,,
1582992,1049841,92055,37,,,,,,
1486991,1049842,,,,,,,,
4950310,1049843,79902,,,,,,,
2085911,1049844,85006,,,,,,,
1052592,1049845,90012,19,,,,,,
2705384,1049846,93906,27,,,,,,
2913373,1049847,37232,59,,,37232,59,,
1131208,1049848,94577,1,94538,1,94577,1,94538,1
1582012,1049849,94118,38,,,94118,38,,
2856872,1049850,95128,,94063,,,,,
2040855,1049851,95370,,,,,,,
1581352,1049852,92697,30,92868,30,,,,
2139895,1049853,95825,34,,,,,,
1226000,1049854,92563,33,,,92563,33,,
2133522,1049855,,,,,92660,30,,
2247110,1049856,,,,,,,,
1991001,1049857,,,,,,,,
5333154,1049858,,,,,,,,
1283619,1049859,91764,36,92626,30,91764,36,92626,30
2707692,1049860,97239,59,,,97239,59,,
5381235,1049861,92093,37,,,,,,
1223707,1049862,20894,59,,,,,,
1997255,1049863,,,,,,,,
1955571,1049864,91104,19,,,91104,19,,
2749716,1049865,92835,30,,,92835,30,,
2241743,1049866,,,,,,,,
1587122,1049867,91406,19,,,91406,19,,
1318055,1049868,94010,41,,,,,,
1284740,1049869,92683,30,,,92683,30,,
